name,value,year,lastValue,rank
Rider,1424668.00,74,1424668,18
Havaianas,1234067.00,74,1234067,19
Umbro,980031.00,74,980031,20
Wassington   ,781782.00,74,781782,21
A.Giannini,766911.06,74,766911,06,22
Bottero,740410.00,74,740410,23
Caterpillar,611640.00,74,611640,24
Ipanema,537018.00,74,537018,25
Gallarate,331530.00,74,331530,26
Merrell,292830.00,74,292830,27
Azaleia,291859.00,74,291859,28
Branch,255428.06,74,255428,06,29
Grendha,232865.00,74,232865,30
Cuerart                  ,133241.00,74,133241,31
Goshik,101292.00,74,101292,32
Pierre Cardin/Dali/Murakami,66540.00,74,66540,33
Benetton,59750.00,74,59750,34
Worker,55755.27,74,55755,27,35
JanSport,55450.00,74,55450,36
Trendy,44093.00,74,44093,37
Gola,28740.00,74,28740,38
Futbol,27590.00,74,27590,39
Lady Confort,25490.00,74,25490,40
Bibi,22741.00,74,22741,41
Hush Puppies,20400.00,74,20400,42
Mistral,20000.00,74,20000,43
Ador,17720.00,74,17720,44
Sumilon,16971.00,74,16971,45
Dora,16860.00,74,16860,46
Vanzetti,11994.00,74,11994,47
Pigalle ,10190.00,74,10190,48
Frutillitas,9687.00,74,9687,49
Lotto,8190.00,74,8190,50
Olympikus                 ,8000.00,74,8000,51
Leon,7360.00,74,7360,52
Hello Kitty,5278.00,74,5278,53
SANJERIY,3980.00,74,3980,54
Fujiwara,3821.32,74,3821,32,55
Disney,3594.00,74,3594,56
Spiderman,3195.00,74,3195,57
Mel,2700.00,74,2700,58
Hot Wheels,2495.00,74,2495,59
Millenium,2400.00,74,2400,60
Mormaii,1400.00,74,1400,61
Varios_Saldos,1198.00,74,1198,62
Penalty,1000.00,74,1000,63
Bioconfort,600.00,74,600,64
Tiernitas,600.00,74,600,65
Veloz,500.00,74,500,66
Chiquillos,499.00,74,499,67
Falatino,400.00,74,400,68
Ginga,299.00,74,299,69
Euro Jack,200.00,74,200,70
Atma,1.76,74,1,76,71
Disponible,0.00,74,0,72
{Sin Definir},-860477.83,74,-860477,83,73
Miss Carol,18007009.88,75,18007009,88,1
Topper,8999574.00,75,8999574,2
Reebok,8576551.00,75,8576551,3
PUSH,6661301.40,75,6661301,4,4
Puma,5585609.00,75,5585609,5
Adidas,5541076.00,75,5541076,6
Clarks,4826119.00,75,4826119,7
Freeway ,4207970.00,75,4207970,8
Camarao,3587746.20,75,3587746,2,9
Croco Kids,3364818.66,75,3364818,66,10
North Sails N+,3252980.80,75,3252980,8,11
Crocs,3156169.00,75,3156169,12
Converse,2783520.00,75,2783520,13
Lombardino,2590810.00,75,2590810,14
DC,2367870.00,75,2367870,15
Umbro,1675220.00,75,1675220,16
New Balance,1665050.00,75,1665050,17
Ortope,1434574.96,75,1434574,96,18
Wassington   ,1045291.00,75,1045291,19
Bottero,784127.72,75,784127,72,20
A.Giannini,783441.32,75,783441,32,21
Rider,619827.00,75,619827,22
Caterpillar,573000.00,75,573000,23
Branch,567995.12,75,567995,12,24
Havaianas,464102.00,75,464102,25
Merrell,367760.00,75,367760,26
Gallarate,270490.00,75,270490,27
Ipanema,188552.00,75,188552,28
Trendy,104782.00,75,104782,29
Sumilon,90231.00,75,90231,30
Cuerart                  ,88454.00,75,88454,31
Lady Confort,86120.00,75,86120,32
Pierre Cardin/Dali/Murakami,79330.00,75,79330,33
Worker,70884.39,75,70884,39,34
Goshik,67875.00,75,67875,35
Pigalle ,47710.00,75,47710,36
Azaleia,45541.00,75,45541,37
Grendha,40623.00,75,40623,38
JanSport,39570.00,75,39570,39
Benetton,37870.00,75,37870,40
Vanzetti,35694.00,75,35694,41
Hush Puppies,34420.00,75,34420,42
Bibi,28158.00,75,28158,43
Gola,26160.00,75,26160,44
Hello Kitty,23065.00,75,23065,45
Futbol,19580.00,75,19580,46
Ador,16530.00,75,16530,47
Mistral,15200.00,75,15200,48
Leon,14920.00,75,14920,49
Dora,12768.00,75,12768,50
Frutillitas,8988.00,75,8988,51
Spiderman,7188.00,75,7188,52
Papasso,5970.00,75,5970,53
Olympikus                 ,5900.00,75,5900,54
Mormaii,3000.00,75,3000,55
ZAXY,3000.00,75,3000,56
Veloz,2500.00,75,2500,57
SANJERIY,2490.00,75,2490,58
Via Uno,2200.00,75,2200,59
Falatino,1800.00,75,1800,60
Ginga,1794.00,75,1794,61
Fujiwara,1616.02,75,1616,02,62
Varios_Saldos,1399.00,75,1399,63
Lotto,1290.00,75,1290,64
Blanditos,1200.00,75,1200,65
Rain Boot,1000.00,75,1000,66
Mel,900.00,75,900,67
Country Jack,700.00,75,700,68
Millenium,600.00,75,600,69
Disney,599.00,75,599,70
Venus,590.00,75,590,71
Chiquillos,499.00,75,499,72
Arye - Portter,350.00,75,350,73
Tiernitas,200.00,75,200,74
Atma,4.82,75,4,82,75
{Sin Definir},-1617086.95,75,-1617086,95,76
Miss Carol,16464351.20,76,16464351,2,1
Topper,7060975.00,76,7060975,2
Reebok,6782440.00,76,6782440,3
Clarks,5869934.28,76,5869934,28,4
Adidas,5866200.00,76,5866200,5
Croco Kids,4837735.44,76,4837735,44,6
Puma,4681416.00,76,4681416,7
PUSH,4652982.62,76,4652982,62,8
Freeway ,3883090.00,76,3883090,9
Camarao,3063354.52,76,3063354,52,10
North Sails N+,2685496.94,76,2685496,94,11
Lombardino,2407670.00,76,2407670,12
Bottero,2171756.84,76,2171756,84,13
A.Giannini,1693892.18,76,1693892,18,14
Branch,1690228.32,76,1690228,32,15
Crocs,1529600.00,76,1529600,16
New Balance,1505200.00,76,1505200,17
Converse,1484830.00,76,1484830,18
DC,1423200.00,76,1423200,19
Umbro,1286048.00,76,1286048,20
Wassington   ,1067100.00,76,1067100,21
Ortope,830482.00,76,830482,22
Caterpillar,510820.00,76,510820,23
Cuerart                  ,322711.00,76,322711,24
Merrell,273060.00,76,273060,25
Gallarate,163200.00,76,163200,26
Havaianas,80252.00,76,80252,27
Lady Confort,79770.00,76,79770,28
Worker,71021.80,76,71021,8,29
Sumilon,65167.00,76,65167,30
Trendy,62000.00,76,62000,31
Pierre Cardin/Dali/Murakami,51550.00,76,51550,32
Rider,50905.00,76,50905,33
Hush Puppies,46490.00,76,46490,34
Pigalle ,44740.00,76,44740,35
Gola,33790.00,76,33790,36
Vanzetti,30594.00,76,30594,37
Papasso,28487.00,76,28487,38
Goshik,18291.00,76,18291,39
Futbol,14240.00,76,14240,40
Bibi,13526.00,76,13526,41
Azaleia,13483.00,76,13483,42
Benetton,13220.00,76,13220,43
Hello Kitty,12079.00,76,12079,44
Ador,11989.00,76,11989,45
Frutillitas,11484.00,76,11484,46
Leon,11340.00,76,11340,47
Ipanema,10394.00,76,10394,48
Mistral,9000.00,76,9000,49
Via Uno,5800.00,76,5800,50
Olympikus                 ,5390.00,76,5390,51
JanSport,4670.00,76,4670,52
Dora,3990.00,76,3990,53
Spiderman,2995.00,76,2995,54
Fujiwara,2566.60,76,2566,6,55
Lotto,2070.00,76,2070,56
FF,1990.00,76,1990,57
ZAXY,1500.00,76,1500,58
SANJERIY,1490.00,76,1490,59
Veloz,1000.00,76,1000,60
Blanditos,1000.00,76,1000,61
Rain Boot,1000.00,76,1000,62
Chiquillos,998.00,76,998,63
Venus,590.00,76,590,64
Varios_Saldos,400.00,76,400,65
Grendha,308.00,76,308,66
Mel,300.00,76,300,67
Arye - Portter,200.00,76,200,68
Atma,7.32,76,7,32,69
{Sin Definir},-1031290.76,76,-1031290,76,70
Miss Carol,24172220.10,77,24172220,1,1
Adidas,9774748.00,77,9774748,2
Reebok,9433780.00,77,9433780,3
Topper,8391042.00,77,8391042,4
Puma,6401832.00,77,6401832,5
Croco Kids,5743787.80,77,5743787,8,6
Clarks,5325277.16,77,5325277,16,7
Freeway ,5201128.00,77,5201128,8
PUSH,5043660.11,77,5043660,11,9
Lombardino,3188740.00,77,3188740,10
North Sails N+,3046617.24,77,3046617,24,11
Camarao,2992164.84,77,2992164,84,12
A.Giannini,2851444.32,77,2851444,32,13
Bottero,2611919.66,77,2611919,66,14
Branch,2122308.22,77,2122308,22,15
Converse,2036540.00,77,2036540,16
DC,1802180.00,77,1802180,17
New Balance,1649090.00,77,1649090,18
Caterpillar,1534930.00,77,1534930,19
Wassington   ,1514153.00,77,1514153,20
Ortope,1255930.64,77,1255930,64,21
Cuerart                  ,1144439.00,77,1144439,22
Umbro,1116891.00,77,1116891,23
Crocs,1042770.00,77,1042770,24
Merrell,472800.00,77,472800,25
Gallarate,189410.00,77,189410,26
Papasso,143471.00,77,143471,27
Lady Confort,81060.00,77,81060,28
Sumilon,71975.00,77,71975,29
Trendy,68839.00,77,68839,30
Worker,46772.56,77,46772,56,31
Pierre Cardin/Dali/Murakami,44330.00,77,44330,32
Vanzetti,44197.00,77,44197,33
Gola,29000.00,77,29000,34
Goshik,23394.00,77,23394,35
Lotto,22520.00,77,22520,36
Havaianas,21708.00,77,21708,37
Pigalle ,20000.00,77,20000,38
Ador,19122.00,77,19122,39
Hush Puppies,18170.00,77,18170,40
Benetton,16700.00,77,16700,41
Leon,15020.00,77,15020,42
Azaleia,14382.00,77,14382,43
Hello Kitty,13110.00,77,13110,44
Bibi,11189.00,77,11189,45
Futbol,8900.00,77,8900,46
Rider,6735.00,77,6735,47
Frutillitas,6391.00,77,6391,48
Spiderman,4692.00,77,4692,49
Mistral,4000.00,77,4000,50
JanSport,2690.00,77,2690,51
Olympikus                 ,2500.00,77,2500,52
Ipanema,2160.00,77,2160,53
Veloz,2000.00,77,2000,54
Via Uno,1800.00,77,1800,55
ZAXY,1500.00,77,1500,56
Dora,1497.00,77,1497,57
Venus,940.00,77,940,58
Fujiwara,766.16,77,766,16,59
Falatino,600.00,77,600,60
Asics,499.00,77,499,61
Arye - Portter,300.00,77,300,62
Reef,200.00,77,200,63
{Sin Definir},-724477.19,77,-724477,19,64
Miss Carol,20128437.20,78,20128437,2,1
Topper,9993846.00,78,9993846,2
Reebok,9653509.00,78,9653509,3
Adidas,9188540.00,78,9188540,4
Puma,6894027.00,78,6894027,5
Croco Kids,5824130.10,78,5824130,1,6
PUSH,5700176.56,78,5700176,56,7
Clarks,5458144.56,78,5458144,56,8
Freeway ,5376109.00,78,5376109,9
North Sails N+,3942601.08,78,3942601,08,10
Camarao,3707789.42,78,3707789,42,11
Lombardino,3459120.00,78,3459120,12
Branch,2910965.52,78,2910965,52,13
New Balance,2596160.00,78,2596160,14
Converse,2539900.00,78,2539900,15
DC,2294400.00,78,2294400,16
A.Giannini,2114036.62,78,2114036,62,17
Caterpillar,2005962.00,78,2005962,18
Wassington   ,1817368.00,78,1817368,19
Umbro,1803196.00,78,1803196,20
Crocs,1272590.00,78,1272590,21
Bottero,1190514.98,78,1190514,98,22
Ortope,722825.24,78,722825,24,23
Merrell,615330.00,78,615330,24
Cuerart                  ,483453.00,78,483453,25
Gallarate,271050.00,78,271050,26
Papasso,201899.00,78,201899,27
Havaianas,96175.00,78,96175,28
Lady Confort,64758.00,78,64758,29
Sumilon,51417.00,78,51417,30
Worker,48674.29,78,48674,29,31
Vanzetti,42696.00,78,42696,32
Gola,37790.00,78,37790,33
Lotto,28810.00,78,28810,34
Hush Puppies,22550.00,78,22550,35
Benetton,21070.00,78,21070,36
Pierre Cardin/Dali/Murakami,17920.00,78,17920,37
Pigalle ,15000.00,78,15000,38
Goshik,12327.00,78,12327,39
Hello Kitty,10350.00,78,10350,40
Ador,9577.00,78,9577,41
Trendy,9480.00,78,9480,42
Leon,9350.00,78,9350,43
Futbol,8900.00,78,8900,44
Bibi,8245.00,78,8245,45
Frutillitas,6990.00,78,6990,46
Azaleia,4794.00,78,4794,47
FF,3980.00,78,3980,48
Fujiwara,3947.88,78,3947,88,49
Rider,3645.00,78,3645,50
Dora,2633.00,78,2633,51
JanSport,2530.00,78,2530,52
Ipanema,2148.00,78,2148,53
Mistral,2000.00,78,2000,54
Veloz,1800.00,78,1800,55
Blanditos,1000.00,78,1000,56
Via Uno,800.00,78,800,57
Venus,590.00,78,590,58
ZAXY,500.00,78,500,59
Chiquillos,499.00,78,499,60
Grendha,499.00,78,499,61
Mel,300.00,78,300,62
Rain Boot,200.00,78,200,63
Arye - Portter,150.00,78,150,64
Olympikus                 ,0.00,78,0,65
{Sin Definir},-190985.00,78,-190985,66
Miss Carol,15082986.51,79,15082986,51,1
Topper,9225744.00,79,9225744,2
Reebok,8366775.00,79,8366775,3
Adidas,7597152.00,79,7597152,4
Puma,6130808.00,79,6130808,5
New Balance,6060170.00,79,6060170,6
Clarks,5660478.00,79,5660478,7
Freeway ,5654040.00,79,5654040,8
PUSH,4334646.40,79,4334646,4,9
North Sails N+,3944198.44,79,3944198,44,10
Camarao,3847924.20,79,3847924,2,11
Lombardino,3529779.98,79,3529779,98,12
Croco Kids,3459636.60,79,3459636,6,13
Branch,2752011.04,79,2752011,04,14
DC,1890280.00,79,1890280,15
Converse,1830510.00,79,1830510,16
Caterpillar,1795100.00,79,1795100,17
Wassington   ,1604670.00,79,1604670,18
Umbro,1592796.00,79,1592796,19
A.Giannini,1512900.36,79,1512900,36,20
Crocs,1263140.00,79,1263140,21
Bottero,963806.76,79,963806,76,22
Ortope,580635.48,79,580635,48,23
Merrell,550480.00,79,550480,24
Cuerart                  ,377154.00,79,377154,25
Gallarate,259940.00,79,259940,26
Papasso,208078.00,79,208078,27
{Sin Definir},208006.39,79,208006,39,28
Havaianas,111568.00,79,111568,29
Lady Confort,55540.00,79,55540,30
Worker,47490.68,79,47490,68,31
Vanzetti,39699.00,79,39699,32
Sumilon,34653.00,79,34653,33
Gola,31080.00,79,31080,34
Trendy,20890.00,79,20890,35
Ador,14312.00,79,14312,36
Futbol,14240.00,79,14240,37
Hello Kitty,11551.00,79,11551,38
Leon,11340.00,79,11340,39
Goshik,11158.00,79,11158,40
Pierre Cardin/Dali/Murakami,10110.00,79,10110,41
Pigalle ,9530.00,79,9530,42
Bibi,9447.00,79,9447,43
Benetton,8450.00,79,8450,44
Mistral,8000.00,79,8000,45
Hush Puppies,7270.00,79,7270,46
FF,3980.00,79,3980,47
Azaleia,3796.00,79,3796,48
JanSport,3680.00,79,3680,49
Frutillitas,3495.00,79,3495,50
Rider,3076.00,79,3076,51
Lotto,3000.00,79,3000,52
Fujiwara,2859.68,79,2859,68,53
Spiderman,2396.00,79,2396,54
Olympikus                 ,2000.00,79,2000,55
Dora,1995.00,79,1995,56
Via Uno,1200.00,79,1200,57
Varios_Saldos,1000.00,79,1000,58
Falatino,600.00,79,600,59
Rain Boot,600.00,79,600,60
Blanditos,500.00,79,500,61
Ipanema,499.00,79,499,62
Grendha,499.00,79,499,63
Venus,470.00,79,470,64
Arye - Portter,150.00,79,150,65
Atma,9.88,79,9,88,66
Miss Carol,10663228.56,80,10663228,56,1
Adidas,9517198.00,80,9517198,2
Topper,8687215.00,80,8687215,3
Reebok,6851279.00,80,6851279,4
New Balance,5912170.00,80,5912170,5
PUSH,5095937.60,80,5095937,6,6
Puma,4439698.00,80,4439698,7
Clarks,3908917.00,80,3908917,8
Freeway ,3195450.00,80,3195450,9
North Sails N+,2940890.30,80,2940890,3,10
Croco Kids,2555971.20,80,2555971,2,11
Camarao,2317781.58,80,2317781,58,12
DC,2308080.00,80,2308080,13
Lombardino,2259180.00,80,2259180,14
Converse,1960410.00,80,1960410,15
Umbro,1667942.00,80,1667942,16
Crocs,1592470.00,80,1592470,17
Branch,1107906.90,80,1107906,9,18
Wassington   ,1057231.00,80,1057231,19
A.Giannini,1014363.70,80,1014363,7,20
Bottero,905501.32,80,905501,32,21
Ortope,582989.68,80,582989,68,22
Caterpillar,569410.00,80,569410,23
Cuerart                  ,516081.00,80,516081,24
{Sin Definir},487961.86,80,487961,86,25
Merrell,384230.00,80,384230,26
Havaianas,140583.00,80,140583,27
Gallarate,119680.00,80,119680,28
Worker,71055.77,80,71055,77,29
Sumilon,63943.00,80,63943,30
Hello Kitty,51995.00,80,51995,31
Papasso,25761.00,80,25761,32
Gola,25080.00,80,25080,33
Lady Confort,23581.00,80,23581,34
Trendy,20240.00,80,20240,35
Pierre Cardin/Dali/Murakami,17110.00,80,17110,36
Vanzetti,16900.00,80,16900,37
Benetton,16500.00,80,16500,38
Ador,13711.00,80,13711,39
Azaleia,10998.00,80,10998,40
Frutillitas,10585.00,80,10585,41
Bibi,10048.00,80,10048,42
Goshik,8466.00,80,8466,43
Rider,7121.00,80,7121,44
Pigalle ,7060.00,80,7060,45
Fujiwara,6781.26,80,6781,26,46
Mistral,6690.00,80,6690,47
Futbol,5340.00,80,5340,48
SANJERIY,4980.00,80,4980,49
Leon,3780.00,80,3780,50
Dora,3393.00,80,3393,51
Lotto,3000.00,80,3000,52
Via Uno,2000.00,80,2000,53
Ipanema,1996.00,80,1996,54
ZAXY,1500.00,80,1500,55
Spiderman,1198.00,80,1198,56
Varios_Saldos,1198.00,80,1198,57
Penalty,1000.00,80,1000,58
Blanditos,1000.00,80,1000,59
Angra,990.00,80,990,60
JanSport,850.00,80,850,61
Grendha,798.00,80,798,62
Arye - Portter,650.00,80,650,63
Rain Boot,600.00,80,600,64
Atma,160.00,80,160,65
Miss Carol,13562426.16,81,13562426,16,1
Adidas,9716849.00,81,9716849,2
Topper,7860137.00,81,7860137,3
New Balance,6698670.00,81,6698670,4
Reebok,6223089.00,81,6223089,5
Puma,4881730.00,81,4881730,6
Clarks,4595467.60,81,4595467,6,7
PUSH,4496910.90,81,4496910,9,8
Freeway ,3962662.00,81,3962662,9
North Sails N+,2758918.84,81,2758918,84,10
Croco Kids,2702307.86,81,2702307,86,11
Lombardino,2490040.00,81,2490040,12
Umbro,2107553.00,81,2107553,13
Camarao,1877667.22,81,1877667,22,14
Converse,1466730.00,81,1466730,15
DC,1351350.00,81,1351350,16
Crocs,1280880.00,81,1280880,17
Wassington   ,1077850.00,81,1077850,18
A.Giannini,1013523.92,81,1013523,92,19
Bottero,792423.62,81,792423,62,20
Branch,652868.88,81,652868,88,21
Caterpillar,614240.00,81,614240,22
Merrell,541350.00,81,541350,23
Ortope,509553.62,81,509553,62,24
Cuerart                  ,447450.00,81,447450,25
Havaianas,168998.00,81,168998,26
Gallarate,73280.00,81,73280,27
Worker,49589.02,81,49589,02,28
Papasso,29323.00,81,29323,29
Lady Confort,27592.00,81,27592,30
Gola,24500.00,81,24500,31
Vanzetti,18699.00,81,18699,32
Pierre Cardin/Dali/Murakami,15390.00,81,15390,33
Rider,14925.00,81,14925,34
Azaleia,14318.00,81,14318,35
Trendy,13940.00,81,13940,36
Sumilon,11781.00,81,11781,37
Pigalle ,11750.00,81,11750,38
Goshik,11550.00,81,11550,39
Ipanema,10568.00,81,10568,40
Benetton,9740.00,81,9740,41
Leon,9450.00,81,9450,42
Hello Kitty,7710.00,81,7710,43
Bibi,7699.00,81,7699,44
Grendha,5092.00,81,5092,45
Dora,3693.00,81,3693,46
Spiderman,2896.00,81,2896,47
Futbol,2670.00,81,2670,48
Olympikus                 ,2500.00,81,2500,49
SANJERIY,2490.00,81,2490,50
Frutillitas,2297.00,81,2297,51
Mistral,2000.00,81,2000,52
FF,1990.00,81,1990,53
Via Uno,1400.00,81,1400,54
Fujiwara,1282.53,81,1282,53,55
JanSport,1190.00,81,1190,56
Lotto,1000.00,81,1000,57
Mel,900.00,81,900,58
Euro Jack,800.00,81,800,59
Falatino,600.00,81,600,60
Varios_Saldos,599.00,81,599,61
Ador,597.00,81,597,62
Rain Boot,200.00,81,200,63
Blanditos,200.00,81,200,64
Natalia K,200.00,81,200,65
Arye - Portter,150.00,81,150,66
Atma,6.00,81,6,67
{Sin Definir},-92047.42,81,-92047,42,68
Miss Carol,10393278.32,82,10393278,32,1
Adidas,10162589.00,82,10162589,2
Topper,8081240.00,82,8081240,3
Clarks,7243453.35,82,7243453,35,4
New Balance,6515060.00,82,6515060,5
Reebok,6409839.00,82,6409839,6
Puma,6053477.00,82,6053477,7
PUSH,4974596.62,82,4974596,62,8
Freeway ,4046686.00,82,4046686,9
North Sails N+,4034899.00,82,4034899,10
Croco Kids,3528329.68,82,3528329,68,11
Crocs,3428846.00,82,3428846,12
Bottero,3223293.96,82,3223293,96,13
Camarao,2437167.96,82,2437167,96,14
Lombardino,2419430.00,82,2419430,15
Umbro,1811660.00,82,1811660,16
Converse,1464210.00,82,1464210,17
DC,1459270.00,82,1459270,18
Wassington   ,1017555.00,82,1017555,19
A.Giannini,737335.92,82,737335,92,20
Rider,540781.00,82,540781,21
Merrell,427970.00,82,427970,22
Ortope,404553.00,82,404553,23
Branch,392715.76,82,392715,76,24
Caterpillar,373630.00,82,373630,25
Ipanema,328926.00,82,328926,26
Cuerart                  ,284579.00,82,284579,27
Havaianas,265922.00,82,265922,28
Gallarate,83930.00,82,83930,29
Grendha,50406.00,82,50406,30
Azaleia,42637.00,82,42637,31
Worker,31706.35,82,31706,35,32
Trendy,23470.00,82,23470,33
Pierre Cardin/Dali/Murakami,22720.00,82,22720,34
Lady Confort,20799.00,82,20799,35
Pigalle ,15310.00,82,15310,36
Bibi,14529.00,82,14529,37
Gola,12500.00,82,12500,38
Grendene,12324.00,82,12324,39
Goshik,12087.00,82,12087,40
Sumilon,12079.10,82,12079,1,41
Vanzetti,11400.00,82,11400,42
Ador,7170.00,82,7170,43
Lotto,7000.00,82,7000,44
Frutillitas,5393.00,82,5393,45
Benetton,5270.00,82,5270,46
Hello Kitty,5193.00,82,5193,47
Dora,5187.00,82,5187,48
Olympikus                 ,4500.00,82,4500,49
FF,3980.00,82,3980,50
Spiderman,2893.00,82,2893,51
Futbol,2670.00,82,2670,52
Fujiwara,2255.23,82,2255,23,53
Leon,1890.00,82,1890,54
Euro Jack,1800.00,82,1800,55
Millenium,1400.00,82,1400,56
Via Uno,1400.00,82,1400,57
Hot Wheels,1200.00,82,1200,58
Falatino,1200.00,82,1200,59
Disney,1197.00,82,1197,60
Disponible,500.00,82,500,61
Veloz,500.00,82,500,62
ZAXY,500.00,82,500,63
Tiernitas,400.00,82,400,64
Cartago,300.00,82,300,65
Blanditos,200.00,82,200,66
Siboney,200.00,82,200,67
MINI Miss Carol,200.00,82,200,68
Euro Teens,100.00,82,100,69
Papasso,-209.00,82,-209,70
Mel,-600.00,82,-600,71
Mistral,-1000.00,82,-1000,72
{Sin Definir},-744785.96,82,-744785,96,73
Miss Carol,16088739.62,83,16088739,62,1
Clarks,11337539.16,83,11337539,16,2
Adidas,10178628.00,83,10178628,3
Topper,8633080.00,83,8633080,4
Croco Kids,7014391.52,83,7014391,52,5
Crocs,6248065.00,83,6248065,6
New Balance,5930580.00,83,5930580,7
Freeway ,5831695.00,83,5831695,8
Reebok,5720010.00,83,5720010,9
Puma,4875251.00,83,4875251,10
PUSH,3762172.88,83,3762172,88,11
North Sails N+,3342450.14,83,3342450,14,12
Lombardino,3305120.00,83,3305120,13
Havaianas,2700791.00,83,2700791,14
Bottero,2413294.94,83,2413294,94,15
Rider,2163390.00,83,2163390,16
Converse,2138350.00,83,2138350,17
Camarao,1892224.52,83,1892224,52,18
A.Giannini,1632109.08,83,1632109,08,19
Umbro,1455120.00,83,1455120,20
DC,1303025.00,83,1303025,21
Wassington   ,1225181.00,83,1225181,22
Ipanema,1092666.00,83,1092666,23
Caterpillar,782492.00,83,782492,24
Cuerart                  ,546421.00,83,546421,25
Merrell,419580.00,83,419580,26
Ortope,350227.18,83,350227,18,27
Branch,332292.74,83,332292,74,28
Azaleia,284166.00,83,284166,29
Disney,257727.00,83,257727,30
Grendha,175889.00,83,175889,31
Spiderman,137761.00,83,137761,32
Gallarate,96260.00,83,96260,33
Grendene,76798.00,83,76798,34
Pierre Cardin/Dali/Murakami,38610.00,83,38610,35
Worker,37391.78,83,37391,78,36
Trendy,32310.00,83,32310,37
Gola,17000.00,83,17000,38
Bibi,15320.00,83,15320,39
Lady Confort,14499.00,83,14499,40
Dora,11073.00,83,11073,41
Vanzetti,10993.00,83,10993,42
Hello Kitty,10373.00,83,10373,43
Pigalle ,9170.00,83,9170,44
Sumilon,8588.00,83,8588,45
Frutillitas,7390.00,83,7390,46
Goshik,6390.00,83,6390,47
Benetton,4770.00,83,4770,48
Futbol,4580.00,83,4580,49
Cartago,4500.00,83,4500,50
Ador,4180.00,83,4180,51
Olympikus                 ,4000.00,83,4000,52
Fujiwara,3604.94,83,3604,94,53
Hot Wheels,3300.00,83,3300,54
Mistral,2000.00,83,2000,55
Mormaii,2000.00,83,2000,56
Leon,1890.00,83,1890,57
Warrior,1200.00,83,1200,58
Varios_Saldos,1198.00,83,1198,59
Lotto,1000.00,83,1000,60
Millenium,1000.00,83,1000,61
Euro Jack,699.00,83,699,62
Falatino,600.00,83,600,63
Ginga,598.00,83,598,64
Kadú,500.00,83,500,65
Blanditos,400.00,83,400,66
Indian Red,299.00,83,299,67
Tiernitas,200.00,83,200,68
Angra,150.00,83,150,69
Natalia K,100.00,83,100,70
{Sin Definir},-200701.74,83,-200701,74,71
Miss Carol,34278977.82,84,34278977,82,1
Crocs,17359100.00,84,17359100,2
Adidas,15311997.00,84,15311997,3
Clarks,13332457.00,84,13332457,4
Freeway ,12167287.00,84,12167287,5
Croco Kids,11689800.88,84,11689800,88,6
Topper,11683756.00,84,11683756,7
New Balance,8550840.00,84,8550840,8
Havaianas,7946250.00,84,7946250,9
Puma,7368232.00,84,7368232,10
Reebok,6816181.00,84,6816181,11
Rider,6255555.00,84,6255555,12
North Sails N+,6035467.38,84,6035467,38,13
PUSH,4138504.38,84,4138504,38,14
