name,value,year,lastValue,rank
Wassington   ,1514153,76,1067100,21
Ortope,1255930,76,830482,22
Caterpillar,1534930,76,510820,23
Cuerart                  ,1144439,76,322711,24
Merrell,472800,76,273060,25
Gallarate,189410,76,163200,26
Havaianas,21708,76,80252,27
Lady Confort,81060,76,79770,28
Worker,46772,76,71021,29
Sumilon,71975,76,65167,30
Trendy,68839,76,62000,31
Pierre Cardin/Dali/Murakami,44330,76,51550,32
Rider,6735,76,50905,33
Hush Puppies,18170,76,46490,34
Pigalle ,20000,76,44740,35
Gola,29000,76,33790,36
Vanzetti,44197,76,30594,37
Papasso,143471,76,28487,38
Goshik,23394,76,18291,39
Futbol,8900,76,14240,40
Bibi,11189,76,13526,41
Azaleia,14382,76,13483,42
Benetton,16700,76,13220,43
Hello Kitty,13110,76,12079,44
Ador,19122,76,11989,45
Frutillitas,6391,76,11484,46
Leon,15020,76,11340,47
Ipanema,2160,76,10394,48
Mistral,4000,76,9000,49
Via Uno,1800,76,5800,50
Olympikus                 ,2500,76,5390,51
JanSport,2690,76,4670,52
Dora,1497,76,3990,53
Spiderman,4692,76,2995,54
Fujiwara,766,76,2566,55
Lotto,22520,76,2070,56
ZAXY,1500,76,1500,57
Veloz,2000,76,1000,58
Venus,940,76,590,59
Arye - Portter,300,76,200,60
Miss Carol,20128437,77,24172220,1
Adidas,9188540,77,9774748,2
Reebok,9653509,77,9433780,3
Topper,9993846,77,8391042,4
Puma,6894027,77,6401832,5
Croco Kids,5824130,77,5743787,6
Clarks,5458144,77,5325277,7
Freeway ,5376109,77,5201128,8
PUSH,5700176,77,5043660,9
Lombardino,3459120,77,3188740,10
North Sails N+,3942601,77,3046617,11
Camarao,3707789,77,2992164,12
A.Giannini,2114036,77,2851444,13
Bottero,1190514,77,2611919,14
Branch,2910965,77,2122308,15
Converse,2539900,77,2036540,16
DC,2294400,77,1802180,17
New Balance,2596160,77,1649090,18
Caterpillar,2005962,77,1534930,19
Wassington   ,1817368,77,1514153,20
Ortope,722825,77,1255930,21
Cuerart                  ,483453,77,1144439,22
Umbro,1803196,77,1116891,23
Crocs,1272590,77,1042770,24
Merrell,615330,77,472800,25
Gallarate,271050,77,189410,26
Papasso,201899,77,143471,27
Lady Confort,64758,77,81060,28
Sumilon,51417,77,71975,29
Trendy,9480,77,68839,30
Worker,48674,77,46772,31
Pierre Cardin/Dali/Murakami,17920,77,44330,32
Vanzetti,42696,77,44197,33
Gola,37790,77,29000,34
Goshik,12327,77,23394,35
Lotto,28810,77,22520,36
Havaianas,96175,77,21708,37
Pigalle ,15000,77,20000,38
Ador,9577,77,19122,39
Hush Puppies,22550,77,18170,40
Benetton,21070,77,16700,41
Leon,9350,77,15020,42
Azaleia,4794,77,14382,43
Hello Kitty,10350,77,13110,44
Bibi,8245,77,11189,45
Futbol,8900,77,8900,46
Rider,3645,77,6735,47
Frutillitas,6990,77,6391,48
Mistral,2000,77,4000,49
JanSport,2530,77,2690,50
Olympikus                 ,0,77,2500,51
Ipanema,2148,77,2160,52
Veloz,1800,77,2000,53
Via Uno,800,77,1800,54
ZAXY,500,77,1500,55
Dora,2633,77,1497,56
Venus,590,77,940,57
Fujiwara,3947,77,766,58
Arye - Portter,150,77,300,59
Miss Carol,15082986,78,20128437,1
Topper,9225744,78,9993846,2
Reebok,8366775,78,9653509,3
Adidas,7597152,78,9188540,4
Puma,6130808,78,6894027,5
Croco Kids,3459636,78,5824130,6
PUSH,4334646,78,5700176,7
Clarks,5660478,78,5458144,8
Freeway ,5654040,78,5376109,9
North Sails N+,3944198,78,3942601,10
Camarao,3847924,78,3707789,11
Lombardino,3529779,78,3459120,12
Branch,2752011,78,2910965,13
New Balance,6060170,78,2596160,14
Converse,1830510,78,2539900,15
DC,1890280,78,2294400,16
A.Giannini,1512900,78,2114036,17
Caterpillar,1795100,78,2005962,18
Wassington   ,1604670,78,1817368,19
Umbro,1592796,78,1803196,20
Crocs,1263140,78,1272590,21
Bottero,963806,78,1190514,22
Ortope,580635,78,722825,23
Merrell,550480,78,615330,24
Cuerart                  ,377154,78,483453,25
Gallarate,259940,78,271050,26
Papasso,208078,78,201899,27
Havaianas,111568,78,96175,28
Lady Confort,55540,78,64758,29
Sumilon,34653,78,51417,30
Worker,47490,78,48674,31
Vanzetti,39699,78,42696,32
Gola,31080,78,37790,33
Lotto,3000,78,28810,34
Hush Puppies,7270,78,22550,35
Benetton,8450,78,21070,36
Pierre Cardin/Dali/Murakami,10110,78,17920,37
Pigalle ,9530,78,15000,38
Goshik,11158,78,12327,39
Hello Kitty,11551,78,10350,40
Ador,14312,78,9577,41
Trendy,20890,78,9480,42
Leon,11340,78,9350,43
Futbol,14240,78,8900,44
Bibi,9447,78,8245,45
Frutillitas,3495,78,6990,46
Azaleia,3796,78,4794,47
FF,3980,78,3980,48
Fujiwara,2859,78,3947,49
Rider,3076,78,3645,50
Dora,1995,78,2633,51
JanSport,3680,78,2530,52
Ipanema,499,78,2148,53
Mistral,8000,78,2000,54
Blanditos,500,78,1000,55
Via Uno,1200,78,800,56
Venus,470,78,590,57
Grendha,499,78,499,58
Rain Boot,600,78,200,59
Arye - Portter,150,78,150,60
Olympikus                 ,2000,78,0,61
Miss Carol,10663228,79,15082986,1
Topper,8687215,79,9225744,2
Reebok,6851279,79,8366775,3
Adidas,9517198,79,7597152,4
Puma,4439698,79,6130808,5
New Balance,5912170,79,6060170,6
Clarks,3908917,79,5660478,7
Freeway ,3195450,79,5654040,8
PUSH,5095937,79,4334646,9
North Sails N+,2940890,79,3944198,10
Camarao,2317781,79,3847924,11
Lombardino,2259180,79,3529779,12
Croco Kids,2555971,79,3459636,13
Branch,1107906,79,2752011,14
DC,2308080,79,1890280,15
Converse,1960410,79,1830510,16
Caterpillar,569410,79,1795100,17
Wassington   ,1057231,79,1604670,18
Umbro,1667942,79,1592796,19
A.Giannini,1014363,79,1512900,20
Crocs,1592470,79,1263140,21
Bottero,905501,79,963806,22
Ortope,582989,79,580635,23
Merrell,384230,79,550480,24
Cuerart                  ,516081,79,377154,25
Gallarate,119680,79,259940,26
Papasso,25761,79,208078,27
Havaianas,140583,79,111568,28
Lady Confort,23581,79,55540,29
Worker,71055,79,47490,30
Vanzetti,16900,79,39699,31
Sumilon,63943,79,34653,32
Gola,25080,79,31080,33
Trendy,20240,79,20890,34
Ador,13711,79,14312,35
Futbol,5340,79,14240,36
Hello Kitty,51995,79,11551,37
Leon,3780,79,11340,38
Goshik,8466,79,11158,39
Pierre Cardin/Dali/Murakami,17110,79,10110,40
Pigalle ,7060,79,9530,41
Bibi,10048,79,9447,42
Benetton,16500,79,8450,43
Mistral,6690,79,8000,44
Azaleia,10998,79,3796,45
JanSport,850,79,3680,46
Frutillitas,10585,79,3495,47
Rider,7121,79,3076,48
Lotto,3000,79,3000,49
Fujiwara,6781,79,2859,50
Spiderman,1198,79,2396,51
Dora,3393,79,1995,52
Via Uno,2000,79,1200,53
Varios_Saldos,1198,79,1000,54
Rain Boot,600,79,600,55
Blanditos,1000,79,500,56
Grendha,798,79,499,57
Ipanema,1996,79,499,58
Arye - Portter,650,79,150,59
Atma,160,79,9,60
Miss Carol,13562426,80,10663228,1
Adidas,9716849,80,9517198,2
Topper,7860137,80,8687215,3
Reebok,6223089,80,6851279,4
New Balance,6698670,80,5912170,5
PUSH,4496910,80,5095937,6
Puma,4881730,80,4439698,7
Clarks,4595467,80,3908917,8
Freeway ,3962662,80,3195450,9
North Sails N+,2758918,80,2940890,10
Croco Kids,2702307,80,2555971,11
Camarao,1877667,80,2317781,12
DC,1351350,80,2308080,13
Lombardino,2490040,80,2259180,14
Converse,1466730,80,1960410,15
Umbro,2107553,80,1667942,16
Crocs,1280880,80,1592470,17
Branch,652868,80,1107906,18
Wassington   ,1077850,80,1057231,19
A.Giannini,1013523,80,1014363,20
Bottero,792423,80,905501,21
Ortope,509553,80,582989,22
Caterpillar,614240,80,569410,23
Cuerart                  ,447450,80,516081,24
Merrell,541350,80,384230,25
Havaianas,168998,80,140583,26
Gallarate,73280,80,119680,27
Worker,49589,80,71055,28
Sumilon,11781,80,63943,29
Hello Kitty,7710,80,51995,30
Papasso,29323,80,25761,31
Gola,24500,80,25080,32
Lady Confort,27592,80,23581,33
Trendy,13940,80,20240,34
Pierre Cardin/Dali/Murakami,15390,80,17110,35
Vanzetti,18699,80,16900,36
Benetton,9740,80,16500,37
Ador,597,80,13711,38
Azaleia,14318,80,10998,39
Frutillitas,2297,80,10585,40
Bibi,7699,80,10048,41
Goshik,11550,80,8466,42
Rider,14925,80,7121,43
Pigalle ,11750,80,7060,44
Fujiwara,1282,80,6781,45
Mistral,2000,80,6690,46
Futbol,2670,80,5340,47
SANJERIY,2490,80,4980,48
Leon,9450,80,3780,49
Dora,3693,80,3393,50
Lotto,1000,80,3000,51
Via Uno,1400,80,2000,52
Ipanema,10568,80,1996,53
Spiderman,2896,80,1198,54
Varios_Saldos,599,80,1198,55
Blanditos,200,80,1000,56
JanSport,1190,80,850,57
Grendha,5092,80,798,58
Arye - Portter,150,80,650,59
Rain Boot,200,80,600,60
Atma,6,80,160,61
Miss Carol,10393278,81,13562426,1
Adidas,10162589,81,9716849,2
Topper,8081240,81,7860137,3
New Balance,6515060,81,6698670,4
Reebok,6409839,81,6223089,5
Puma,6053477,81,4881730,6
Clarks,7243453,81,4595467,7
PUSH,4974596,81,4496910,8
Freeway ,4046686,81,3962662,9
North Sails N+,4034899,81,2758918,10
Croco Kids,3528329,81,2702307,11
Lombardino,2419430,81,2490040,12
Umbro,1811660,81,2107553,13
Camarao,2437167,81,1877667,14
Converse,1464210,81,1466730,15
DC,1459270,81,1351350,16
Crocs,3428846,81,1280880,17
Wassington   ,1017555,81,1077850,18
A.Giannini,737335,81,1013523,19
Bottero,3223293,81,792423,20
Branch,392715,81,652868,21
Caterpillar,373630,81,614240,22
Merrell,427970,81,541350,23
Ortope,404553,81,509553,24
Cuerart                  ,284579,81,447450,25
Havaianas,265922,81,168998,26
Gallarate,83930,81,73280,27
Worker,31706,81,49589,28
Papasso,-209,81,29323,29
Lady Confort,20799,81,27592,30
Gola,12500,81,24500,31
Vanzetti,11400,81,18699,32
Pierre Cardin/Dali/Murakami,22720,81,15390,33
Rider,540781,81,14925,34
Azaleia,42637,81,14318,35
Trendy,23470,81,13940,36
Sumilon,12079,81,11781,37
Pigalle ,15310,81,11750,38
Goshik,12087,81,11550,39
Ipanema,328926,81,10568,40
Benetton,5270,81,9740,41
Leon,1890,81,9450,42
Hello Kitty,5193,81,7710,43
Bibi,14529,81,7699,44
Grendha,50406,81,5092,45
Dora,5187,81,3693,46
Spiderman,2893,81,2896,47
Futbol,2670,81,2670,48
Olympikus                 ,4500,81,2500,49
Frutillitas,5393,81,2297,50
Mistral,-1000,81,2000,51
FF,3980,81,1990,52
Via Uno,1400,81,1400,53
Fujiwara,2255,81,1282,54
Lotto,7000,81,1000,55
Mel,-600,81,900,56
Euro Jack,1800,81,800,57
Falatino,1200,81,600,58
Ador,7170,81,597,59
Blanditos,200,81,200,60
Miss Carol,16088739,82,10393278,1
Adidas,10178628,82,10162589,2
Topper,8633080,82,8081240,3
Clarks,11337539,82,7243453,4
New Balance,5930580,82,6515060,5
Reebok,5720010,82,6409839,6
Puma,4875251,82,6053477,7
PUSH,3762172,82,4974596,8
Freeway ,5831695,82,4046686,9
North Sails N+,3342450,82,4034899,10
Croco Kids,7014391,82,3528329,11
Crocs,6248065,82,3428846,12
Bottero,2413294,82,3223293,13
Camarao,1892224,82,2437167,14
Lombardino,3305120,82,2419430,15
Umbro,1455120,82,1811660,16
Converse,2138350,82,1464210,17
DC,1303025,82,1459270,18
Wassington   ,1225181,82,1017555,19
A.Giannini,1632109,82,737335,20
Rider,2163390,82,540781,21
Merrell,419580,82,427970,22
Ortope,350227,82,404553,23
Branch,332292,82,392715,24
Caterpillar,782492,82,373630,25
Ipanema,1092666,82,328926,26
Cuerart                  ,546421,82,284579,27
Havaianas,2700791,82,265922,28
Gallarate,96260,82,83930,29
Grendha,175889,82,50406,30
Azaleia,284166,82,42637,31
Worker,37391,82,31706,32
Trendy,32310,82,23470,33
Pierre Cardin/Dali/Murakami,38610,82,22720,34
Lady Confort,14499,82,20799,35
Pigalle ,9170,82,15310,36
Bibi,15320,82,14529,37
Gola,17000,82,12500,38
Grendene,76798,82,12324,39
Goshik,6390,82,12087,40
Sumilon,8588,82,12079,41
Vanzetti,10993,82,11400,42
Ador,4180,82,7170,43
Lotto,1000,82,7000,44
Frutillitas,7390,82,5393,45
Benetton,4770,82,5270,46
Hello Kitty,10373,82,5193,47
Dora,11073,82,5187,48
Olympikus                 ,4000,82,4500,49
Spiderman,137761,82,2893,50
Futbol,4580,82,2670,51
Fujiwara,3604,82,2255,52
Leon,1890,82,1890,53
Euro Jack,699,82,1800,54
Millenium,1000,82,1400,55
Falatino,600,82,1200,56
Hot Wheels,3300,82,1200,57
Disney,257727,82,1197,58
Tiernitas,200,82,400,59
Cartago,4500,82,300,60
Blanditos,400,82,200,61
Mistral,2000,82,-1000,62
Miss Carol,34278977,83,16088739,1
Clarks,13332457,83,11337539,2
Adidas,15311997,83,10178628,3
Topper,11683756,83,8633080,4
Croco Kids,11689800,83,7014391,5
Crocs,17359100,83,6248065,6
New Balance,8550840,83,5930580,7
Freeway ,12167287,83,5831695,8
Reebok,6816181,83,5720010,9
Puma,7368232,83,4875251,10
PUSH,4138504,83,3762172,11
North Sails N+,6035467,83,3342450,12
Lombardino,3690640,83,3305120,13
Havaianas,7946250,83,2700791,14
Bottero,2881357,83,2413294,15
Rider,6255555,83,2163390,16
Converse,3399080,83,2138350,17
Camarao,2949781,83,1892224,18
A.Giannini,2954713,83,1632109,19
Umbro,1726759,83,1455120,20
DC,2153080,83,1303025,21
Wassington   ,1478921,83,1225181,22
Ipanema,2382836,83,1092666,23
Caterpillar,977230,83,782492,24
Cuerart                  ,751810,83,546421,25
Merrell,481460,83,419580,26
Ortope,383378,83,350227,27
Branch,734859,83,332292,28
Azaleia,1029071,83,284166,29
Disney,254036,83,257727,30
Grendha,494802,83,175889,31
Spiderman,274410,83,137761,32
Gallarate,97360,83,96260,33
Grendene,203708,83,76798,34
Pierre Cardin/Dali/Murakami,36510,83,38610,35
Worker,23884,83,37391,36
Trendy,26510,83,32310,37
Gola,19500,83,17000,38
Bibi,28400,83,15320,39
Lady Confort,16800,83,14499,40
Dora,21048,83,11073,41
Vanzetti,3800,83,10993,42
Hello Kitty,12363,83,10373,43
Pigalle ,13010,83,9170,44
Sumilon,34801,83,8588,45
Frutillitas,6487,83,7390,46
Goshik,6590,83,6390,47
Benetton,11230,83,4770,48
Futbol,13200,83,4580,49
Cartago,7500,83,4500,50
Ador,12350,83,4180,51
Olympikus                 ,500,83,4000,52
Fujiwara,3893,83,3604,53
Hot Wheels,4800,83,3300,54
Mistral,1800,83,2000,55
Mormaii,1500,83,2000,56
Leon,9350,83,1890,57
Lotto,1000,83,1000,58
Millenium,1400,83,1000,59
Euro Jack,600,83,699,60
Falatino,400,83,600,61
Ginga,299,83,598,62
Kadú,400,83,500,63
Blanditos,800,83,400,64
Tiernitas,600,83,200,65
Angra,150,83,150,66
Natalia K,0,83,100,67
Miss Carol,12249728,84,34278977,1
Crocs,7361140,84,17359100,2
Adidas,5926835,84,15311997,3
Clarks,6972268,84,13332457,4
Freeway ,5119457,84,12167287,5
Croco Kids,4130402,84,11689800,6
Topper,6745555,84,11683756,7
New Balance,6190655,84,8550840,8
Havaianas,3945924,84,7946250,9
Puma,3305676,84,7368232,10
Reebok,3979140,84,6816181,11
Rider,3098922,84,6255555,12
North Sails N+,2485407,84,6035467,13
PUSH,2484465,84,4138504,14
Lombardino,2080710,84,3690640,15
Converse,1489090,84,3399080,16
A.Giannini,1143817,84,2954713,17
Camarao,1151338,84,2949781,18
Bottero,1262646,84,2881357,19
Ipanema,1113540,84,2382836,20
DC,1150123,84,2153080,21
Umbro,1049119,84,1726759,22
Wassington   ,640420,84,1478921,23
Azaleia,405838,84,1029071,24
Caterpillar,457180,84,977230,25
Cuerart                  ,358546,84,751810,26
Branch,295589,84,734859,27
Grendha,234594,84,494802,28
Merrell,375710,84,481460,29
Ortope,171308,84,383378,30
Spiderman,63537,84,274410,31
Disney,15477,84,254036,32
Grendene,104860,84,203708,33
Gallarate,75220,84,97360,34
Pierre Cardin/Dali/Murakami,16260,84,36510,35
Sumilon,0,84,34801,36
Bibi,6500,84,28400,37
Trendy,10270,84,26510,38
Worker,31310,84,23884,39
Dora,13567,84,21048,40
Gola,11990,84,19500,41
Lady Confort,3099,84,16800,42
Futbol,2400,84,13200,43
Pigalle ,2980,84,13010,44
Hello Kitty,2592,84,12363,45
Ador,13940,84,12350,46
Benetton,11030,84,11230,47
Leon,1890,84,9350,48
Cartago,1500,84,7500,49
Goshik,4269,84,6590,50
Frutillitas,4692,84,6487,51
Fujiwara,1208,84,3893,52
Vanzetti,1998,84,3800,53
Mel,300,84,1440,54
Millenium,600,84,1400,55
Lotto,500,84,1000,56
Blanditos,600,84,800,57
Euro Jack,699,84,600,58
Kadú,600,84,400,59
Atma,10,84,4,60
Natalia K,200,84,0,61
Miss Carol,9541305,85,12249728,1
Crocs,4212925,85,7361140,2
Clarks,5719210,85,6972268,3
Topper,9977453,85,6745555,4
New Balance,6376665,85,6190655,5
Adidas,8165845,85,5926835,6
Freeway ,3942007,85,5119457,7
Croco Kids,3921606,85,4130402,8
Reebok,5156359,85,3979140,9
Havaianas,1851061,85,3945924,10
Puma,4205396,85,3305676,11
Rider,1768233,85,3098922,12
North Sails N+,3270671,85,2485407,13
PUSH,6908299,85,2484465,14
Lombardino,2106720,85,2080710,15
Converse,2735630,85,1489090,16
Bottero,938019,85,1262646,17
Camarao,1646885,85,1151338,18
DC,1951531,85,1150123,19
A.Giannini,926456,85,1143817,20
Ipanema,384684,85,1113540,21
Umbro,1206868,85,1049119,22
Wassington   ,745140,85,640420,23
Caterpillar,429880,85,457180,24
Azaleia,131635,85,405838,25
Merrell,296955,85,375710,26
Cuerart                  ,330499,85,358546,27
Branch,260580,85,295589,28
Grendha,97271,85,234594,29
Ortope,632575,85,171308,30
Grendene,26964,85,104860,31
Gallarate,109420,85,75220,32
Spiderman,17922,85,63537,33
Worker,29284,85,31310,34
Pierre Cardin/Dali/Murakami,18410,85,16260,35
Disney,6990,85,15477,36
Ador,17720,85,13940,37
Dora,16864,85,13567,38
Gola,15460,85,11990,39
Benetton,48310,85,11030,40
Trendy,16650,85,10270,41
Bibi,8000,85,6500,42
Frutillitas,11578,85,4692,43
Goshik,813495,85,4269,44
Hush Puppies,3000,85,3200,45
Lady Confort,2999,85,3099,46
Pigalle ,3480,85,2980,47
Hello Kitty,2797,85,2592,48
Futbol,2800,85,2400,49
Vanzetti,2998,85,1998,50
Leon,1790,85,1890,51
JanSport,5940,85,1840,52
Cartago,300,85,1500,53
Fujiwara,3782,85,1208,54
Euro Jack,600,85,699,55
Blanditos,200,85,600,56
Millenium,200,85,600,57
Mel,300,85,300,58
Atma,5,85,10,59
Sumilon,12276,85,0,60
Topper,10548330,86,9977453,1
Miss Carol,17698823,86,9541305,2
Adidas,10670565,86,8165845,3
PUSH,8522805,86,6908299,4
New Balance,7796400,86,6376665,5
Clarks,6890665,86,5719210,6
Reebok,6451621,86,5156359,7
Crocs,2254154,86,4212925,8
Puma,4506923,86,4205396,9
Freeway ,4011238,86,3942007,10
Croco Kids,5614387,86,3921606,11
North Sails N+,2933778,86,3270671,12
Converse,3005375,86,2735630,13
Lombardino,2358410,86,2106720,14
DC,2053029,86,1951531,15
Havaianas,491788,86,1851061,16
Rider,358570,86,1768233,17
Camarao,1974266,86,1646885,18
Umbro,1459729,86,1206868,19
Bottero,870057,86,938019,20
A.Giannini,577946,86,926456,21
Goshik,343789,86,813495,22
Wassington   ,1001680,86,745140,23
Ortope,487658,86,632575,24
Caterpillar,496590,86,429880,25
Ipanema,69114,86,384684,26
Cuerart                  ,283186,86,330499,27
Merrell,373910,86,296955,28
Branch,1133092,86,260580,29
Azaleia,16946,86,131635,30
Gallarate,171290,86,109420,31
Grendha,1799,86,97271,32
Benetton,31420,86,48310,33
Worker,52741,86,29284,34
Grendene,749,86,26964,35
Pierre Cardin/Dali/Murakami,6560,86,18410,36
Spiderman,-550,86,17922,37
Ador,6615,86,17720,38
Dora,12273,86,16864,39
Trendy,7620,86,16650,40
Gola,11385,86,15460,41
Sumilon,25838,86,12276,42
Frutillitas,13677,86,11578,43
Bibi,3600,86,8000,44
JanSport,1840,86,5940,45
SANJERIY,2490,86,4980,46
Fujiwara,3468,86,3782,47
Pigalle ,16230,86,3480,48
Hush Puppies,1990,86,3000,49
Lady Confort,47299,86,2999,50
Vanzetti,10396,86,2998,51
Futbol,2000,86,2800,52
Hello Kitty,21207,86,2797,53
Mistral,1200,86,2000,54
Papasso,4398,86,1990,55
Leon,3780,86,1790,56
Via Uno,500,86,1300,57
Country Jack,700,86,700,58
Olympikus                 ,2000,86,500,59
Mel,300,86,300,60
Miss Carol,20607322,87,17698823,1
Adidas,13620680,87,10670565,2
Topper,7728035,87,10548330,3
PUSH,5741440,87,8522805,4
New Balance,8260990,87,7796400,5
Clarks,10118948,87,6890665,6
Reebok,6099630,87,6451621,7
Croco Kids,9248066,87,5614387,8
Puma,4031229,87,4506923,9
Freeway ,4821719,87,4011238,10
Converse,1288940,87,3005375,11
North Sails N+,2631108,87,2933778,12
Lombardino,2889400,87,2358410,13
Crocs,4597690,87,2254154,14
DC,1384359,87,2053029,15
Camarao,2280510,87,1974266,16
Umbro,2017042,87,1459729,17
Branch,2148136,87,1133092,18
Wassington   ,1444690,87,1001680,19
Bottero,863606,87,870057,20
A.Giannini,1429817,87,577946,21
Caterpillar,1335480,87,496590,22
Havaianas,109207,87,491788,23
Ortope,333930,87,487658,24
Merrell,418610,87,373910,25
Rider,27316,87,358570,26
Goshik,74599,87,343789,27
Cuerart                  ,309682,87,283186,28
Gallarate,150250,87,171290,29
Ipanema,2618,87,69114,30
Worker,117075,87,52741,31
Lady Confort,89141,87,47299,32
Benetton,12000,87,31420,33
Sumilon,58143,87,25838,34
Hello Kitty,67365,87,21207,35
Azaleia,1200,87,16946,36
Pigalle ,12270,87,16230,37
Frutillitas,60163,87,13677,38
Dora,2894,87,12273,39
Gola,6930,87,11385,40
Vanzetti,41096,87,10396,41
Trendy,11030,87,7620,42
Ador,25168,87,6615,43
Pierre Cardin/Dali/Murakami,15890,87,6560,44
Papasso,14995,87,4398,45
Leon,5670,87,3780,46
Bibi,500,87,3600,47
Fujiwara,7781,87,3468,48
MINI Miss Carol,1157335,87,2980,49
Falatino,3600,87,2700,50
Futbol,400,87,2000,51
Olympikus                 ,1500,87,2000,52
Angra,1980,87,1980,53
Mistral,1700,87,1200,54
Country Jack,700,87,700,55
Via Uno,3600,87,500,56
Mel,500,87,300,57
Spiderman,2696,87,-550,58
Miss Carol,26342744,88,20607322,1
Adidas,12587575,88,13620680,2
Clarks,7421834,88,10118948,3
Croco Kids,6899491,88,9248066,4
New Balance,9279820,88,8260990,5
Topper,8701741,88,7728035,6
Reebok,7262385,88,6099630,7
PUSH,4802736,88,5741440,8
Freeway ,6089818,88,4821719,9
Crocs,2434720,88,4597690,10
Puma,6400617,88,4031229,11
Lombardino,3333570,88,2889400,12
North Sails N+,2352288,88,2631108,13
Camarao,1748093,88,2280510,14
Branch,2716678,88,2148136,15
Umbro,2423604,88,2017042,16
PONY,1623110,88,1612550,17
Wassington   ,1594260,88,1444690,18
A.Giannini,1747225,88,1429817,19
DC,1440050,88,1384359,20
Caterpillar,2375130,88,1335480,21
Converse,1044025,88,1288940,22
MINI Miss Carol,560544,88,1157335,23
Bottero,2380275,88,863606,24
Merrell,546630,88,418610,25
Ortope,283751,88,333930,26
Cuerart                  ,699622,88,309682,27
Gallarate,149570,88,150250,28
Worker,64120,88,117075,29
Havaianas,43252,88,109207,30
Lady Confort,111645,88,89141,31
Goshik,36419,88,74599,32
Hello Kitty,14970,88,67365,33
Frutillitas,12533,88,60163,34
Sumilon,27668,88,58143,35
Vanzetti,31098,88,41096,36
Rider,10705,88,27316,37
Ador,29801,88,25168,38
Pierre Cardin/Dali/Murakami,17050,88,15890,39
